Foundation URI,Linearization (release) URI,8Y,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2021 May 11 - 22:00 UTC
http://id.who.int/icd/entity/2095858917,http://id.who.int/icd/release/11/2021-05/mms/2095858917,XM2NX7,,Clobenzorex,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/965530508,http://id.who.int/icd/release/11/2021-05/mms/965530508,XM3DL8,,Mefenorex,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/254866070,http://id.who.int/icd/release/11/2021-05/mms/254866070,XM7830,,Etilamfetamine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1704881613,http://id.who.int/icd/release/11/2021-05/mms/1704881613,XM13P5,,Sibutramine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1340782749,http://id.who.int/icd/release/11/2021-05/mms/1340782749,XM4NN9,,Lorcaserin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/64448508,http://id.who.int/icd/release/11/2021-05/mms/64448508,XM54E8,,Aminorex,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1749541193,http://id.who.int/icd/release/11/2021-05/mms/1749541193,XM4DD3,,Benzphetamine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1240170641,http://id.who.int/icd/release/11/2021-05/mms/1240170641,XM16Q1,,Chlorphentermine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1506075063,http://id.who.int/icd/release/11/2021-05/mms/1506075063,XM3AJ4,,Cloforex,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/474058320,http://id.who.int/icd/release/11/2021-05/mms/474058320,XM8H60,,Clortermine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/949717130,http://id.who.int/icd/release/11/2021-05/mms/949717130,XM5FP0,,Diethylpropion,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1568241545,http://id.who.int/icd/release/11/2021-05/mms/1568241545,XM1145,,Fenproporex,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1930921111,http://id.who.int/icd/release/11/2021-05/mms/1930921111,XM4PR1,,Phenbutrazate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1726558943,http://id.who.int/icd/release/11/2021-05/mms/1726558943,XM6AJ3,,Phendimetrazine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1549237817,http://id.who.int/icd/release/11/2021-05/mms/1549237817,XM73T8,,Phenmetrazine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/368656080,http://id.who.int/icd/release/11/2021-05/mms/368656080,XM0NL0,,Orlistat,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1066265474,http://id.who.int/icd/release/11/2021-05/mms/1066265474,XM7GX4,,Rimonabant,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/467420099,http://id.who.int/icd/release/11/2021-05/mms/467420099,XM48Z9,,Amfetamine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1541665114,http://id.who.int/icd/release/11/2021-05/mms/1541665114,XM2154,,Fencamfamin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1310541586,http://id.who.int/icd/release/11/2021-05/mms/1310541586,XM8N26,,Fenetylline,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1938782817,http://id.who.int/icd/release/11/2021-05/mms/1938782817,XM4SD7,,Lisdexamfetamine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/65546622,http://id.who.int/icd/release/11/2021-05/mms/65546622,XM0462,,Solriamfetol,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1559111523,http://id.who.int/icd/release/11/2021-05/mms/1559111523,XM1843,,Nitisinone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/867708346,http://id.who.int/icd/release/11/2021-05/mms/867708346,XM19C6,,Miglustat,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/177064470,http://id.who.int/icd/release/11/2021-05/mms/177064470,XM6ZV0,,Sapropterin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2062194955,http://id.who.int/icd/release/11/2021-05/mms/2062194955,XM0K95,,Eliglustat,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/364680148,http://id.who.int/icd/release/11/2021-05/mms/364680148,XM6QN8,,Migalastat,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/755758891,http://id.who.int/icd/release/11/2021-05/mms/755758891,XM7291,,Inositol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2131427395,http://id.who.int/icd/release/11/2021-05/mms/2131427395,XM9J35,,Adenine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2050681946,http://id.who.int/icd/release/11/2021-05/mms/2050681946,XM4MG6,,Imidapril,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1194576605,http://id.who.int/icd/release/11/2021-05/mms/1194576605,XM72L5,,Angiotensin-converting-enzyme inhibitors,category,1,FALSE,TRUE,X,browser,iCat,FALSE,19,FALSE,,,,,,
http://id.who.int/icd/entity/1833455957,http://id.who.int/icd/release/11/2021-05/mms/1833455957,XM3FH7,,Renin-inhibitors,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1728447135,http://id.who.int/icd/release/11/2021-05/mms/1728447135,XM9N15,,Zofenopril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1375848171,http://id.who.int/icd/release/11/2021-05/mms/1375848171,XM8091,,Spirapril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/585656168,http://id.who.int/icd/release/11/2021-05/mms/585656168,XM2A48,,Ramipril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1382730981,http://id.who.int/icd/release/11/2021-05/mms/1382730981,XM3DU1,,Quinapril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1210970687,http://id.who.int/icd/release/11/2021-05/mms/1210970687,XM58G7,,Perindopril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/951015858,http://id.who.int/icd/release/11/2021-05/mms/951015858,XM7TF8,,Lisinopril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/708916713,http://id.who.int/icd/release/11/2021-05/mms/708916713,XM4Z53,,Fosinopril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1916014249,http://id.who.int/icd/release/11/2021-05/mms/1916014249,XM5609,,Enalaprilat,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/334857556,http://id.who.int/icd/release/11/2021-05/mms/334857556,XM6X56,,Enalapril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/418487294,http://id.who.int/icd/release/11/2021-05/mms/418487294,XM1AZ4,,Cilazapril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1833377677,http://id.who.int/icd/release/11/2021-05/mms/1833377677,XM6P97,,Captopril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2025433541,http://id.who.int/icd/release/11/2021-05/mms/2025433541,XM0HG1,,Benazepril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1588198459,http://id.who.int/icd/release/11/2021-05/mms/1588198459,XM7DY0,,Losartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/79329910,http://id.who.int/icd/release/11/2021-05/mms/79329910,XM2F90,,Eprosartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/785297192,http://id.who.int/icd/release/11/2021-05/mms/785297192,XM29M2,,Valsartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1810657455,http://id.who.int/icd/release/11/2021-05/mms/1810657455,XM1935,,Irbesartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/21164022,http://id.who.int/icd/release/11/2021-05/mms/21164022,XM0T42,,Tasosartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/724974248,http://id.who.int/icd/release/11/2021-05/mms/724974248,XM4168,,Candesartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1898298603,http://id.who.int/icd/release/11/2021-05/mms/1898298603,XM2P63,,Telmisartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/510899764,http://id.who.int/icd/release/11/2021-05/mms/510899764,XM5GC5,,Azilsartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1612536751,http://id.who.int/icd/release/11/2021-05/mms/1612536751,XM2T51,,Fimasartan,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/427303488,http://id.who.int/icd/release/11/2021-05/mms/427303488,XM3YY8,,Alacepril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/290889395,http://id.who.int/icd/release/11/2021-05/mms/290889395,XM3F15,,Trandolapril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2124882970,http://id.who.int/icd/release/11/2021-05/mms/2124882970,XM3DT0,,Delapril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/72208491,http://id.who.int/icd/release/11/2021-05/mms/72208491,XM6DX1,,Moexipril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/15746645,http://id.who.int/icd/release/11/2021-05/mms/15746645,XM25N5,,Temocapril,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/780384609,http://id.who.int/icd/release/11/2021-05/mms/780384609,XM7AU9,,Simvastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1004191577,http://id.who.int/icd/release/11/2021-05/mms/1004191577,XM7SM7,,Pravastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1104524216,http://id.who.int/icd/release/11/2021-05/mms/1104524216,XM72M6,,Lovastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1248431871,http://id.who.int/icd/release/11/2021-05/mms/1248431871,XM5UF1,,Fluvastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/276433076,http://id.who.int/icd/release/11/2021-05/mms/276433076,XM2WF6,,Atorvastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/974052834,http://id.who.int/icd/release/11/2021-05/mms/974052834,XM0M94,,Cerivastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2133590635,http://id.who.int/icd/release/11/2021-05/mms/2133590635,XM6NK5,,Rosuvastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/360881460,http://id.who.int/icd/release/11/2021-05/mms/360881460,XM8420,,Pitavastatin,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1777715051,http://id.who.int/icd/release/11/2021-05/mms/1777715051,XM1KP1,,Fibrates,category,1,FALSE,TRUE,X,browser,iCat,FALSE,11,FALSE,,,,,,
http://id.who.int/icd/entity/1999201209,http://id.who.int/icd/release/11/2021-05/mms/1999201209,XM19J9,,Clofibrate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1277073055,http://id.who.int/icd/release/11/2021-05/mms/1277073055,XM3F75,,Bezafibrate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/784462209,http://id.who.int/icd/release/11/2021-05/mms/784462209,XM01S9,,Gemfibrozil,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2072905680,http://id.who.int/icd/release/11/2021-05/mms/2072905680,XM73E0,,Fenofibrate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/461667605,http://id.who.int/icd/release/11/2021-05/mms/461667605,XM6MW5,,Simfibrate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1360996878,http://id.who.int/icd/release/11/2021-05/mms/1360996878,XM39Z8,,Ronifibrate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2022763307,http://id.who.int/icd/release/11/2021-05/mms/2022763307,XM9HU7,,Ciprofibrate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1244943750,http://id.who.int/icd/release/11/2021-05/mms/1244943750,XM4390,,Etofibrate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/743875748,http://id.who.int/icd/release/11/2021-05/mms/743875748,XM93U8,,Clofibride,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/670370424,http://id.who.int/icd/release/11/2021-05/mms/670370424,XM0HQ4,,Colestyramine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1035089058,http://id.who.int/icd/release/11/2021-05/mms/1035089058,XM0KK8,,Colestipol,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1709559343,http://id.who.int/icd/release/11/2021-05/mms/1709559343,XM5RQ3,,Colextran,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1334909823,http://id.who.int/icd/release/11/2021-05/mms/1334909823,XM6MC3,,Colesevelam,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/934097283,http://id.who.int/icd/release/11/2021-05/mms/934097283,XM48Y3,,Ciclonicate,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/952390590,http://id.who.int/icd/release/11/2021-05/mms/952390590,XM6QT0,,Acipimox,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/122564772,http://id.who.int/icd/release/11/2021-05/mms/122564772,XM2GM2,,B-benzalbutyramide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/941730606,http://id.who.int/icd/release/11/2021-05/mms/941730606,XM4KW6,,B-sitosterol (s),category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/577148408,http://id.who.int/icd/release/11/2021-05/mms/577148408,XM6BA8,,benzalbutyramide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/769596774,http://id.who.int/icd/release/11/2021-05/mms/769596774,XM43X4,,Binifibrate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/102920694,http://id.who.int/icd/release/11/2021-05/mms/102920694,XM35X4,,Cholesterol-lowering agents,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1658312177,http://id.who.int/icd/release/11/2021-05/mms/1658312177,XM2LR7,,Clinofibrate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1769241389,http://id.who.int/icd/release/11/2021-05/mms/1769241389,XM8K49,,Detaxtran,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1640577302,http://id.who.int/icd/release/11/2021-05/mms/1640577302,XM8FC2,,Ethylparachlorophen-oxyisobutyrate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/290165401,http://id.who.int/icd/release/11/2021-05/mms/290165401,XM0TN1,,Etiroxate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1141138646,http://id.who.int/icd/release/11/2021-05/mms/1141138646,XM4E46,,Halofenate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/447378597,http://id.who.int/icd/release/11/2021-05/mms/447378597,XM0KD7,,Mesoglycan,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1315715882,http://id.who.int/icd/release/11/2021-05/mms/1315715882,XM68L2,,Pirozadil,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/774113553,http://id.who.int/icd/release/11/2021-05/mms/774113553,XM4UK3,,Probucol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1979481726,http://id.who.int/icd/release/11/2021-05/mms/1979481726,XM5F26,,Sitosterols,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/885295035,http://id.who.int/icd/release/11/2021-05/mms/885295035,XM2LX5,,Soysterol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/523889451,http://id.who.int/icd/release/11/2021-05/mms/523889451,XM95B1,,Triparanol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/729350104,http://id.who.int/icd/release/11/2021-05/mms/729350104,XM2KC4,,Omega-3-triglycerides,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/179553526,http://id.who.int/icd/release/11/2021-05/mms/179553526,XM2AL6,,Tiadenol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1674513716,http://id.who.int/icd/release/11/2021-05/mms/1674513716,XM44B6,,Meglutol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/329801257,http://id.who.int/icd/release/11/2021-05/mms/329801257,XM9HP8,,Policosanol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/970754937,http://id.who.int/icd/release/11/2021-05/mms/970754937,XM5BK7,,Ezetimibe,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/374393769,http://id.who.int/icd/release/11/2021-05/mms/374393769,XM7049,,Mipomersen,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1009000185,http://id.who.int/icd/release/11/2021-05/mms/1009000185,XM3RL5,,Lomitapide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1714919604,http://id.who.int/icd/release/11/2021-05/mms/1714919604,XM9F64,,Evolocumab,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1279479270,http://id.who.int/icd/release/11/2021-05/mms/1279479270,XM1LB0,,Alirocumab,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1539035020,http://id.who.int/icd/release/11/2021-05/mms/1539035020,,,Calcium-channel blockers,block,4,FALSE,TRUE,X,browser,iCat,FALSE,3,,,,,,,
http://id.who.int/icd/entity/1528594430,http://id.who.int/icd/release/11/2021-05/mms/1528594430,XM1BZ0,,Felodipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1472070920,http://id.who.int/icd/release/11/2021-05/mms/1472070920,XM1SC0,,Isradipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2029977512,http://id.who.int/icd/release/11/2021-05/mms/2029977512,XM3L32,,Nicardipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1945821450,http://id.who.int/icd/release/11/2021-05/mms/1945821450,XM3N90,,Nifedipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/944750497,http://id.who.int/icd/release/11/2021-05/mms/944750497,XM5TX8,,Nimodipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/860594445,http://id.who.int/icd/release/11/2021-05/mms/860594445,XM5W45,,Nisoldipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1384786678,http://id.who.int/icd/release/11/2021-05/mms/1384786678,XM17Z8,,Nitrendipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/89852658,http://id.who.int/icd/release/11/2021-05/mms/89852658,XM2QH8,,Lacidipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/494146695,http://id.who.int/icd/release/11/2021-05/mms/494146695,XM68M5,,Amlodipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/922796503,http://id.who.int/icd/release/11/2021-05/mms/922796503,XM6PC3,,Nilvadipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1914838622,http://id.who.int/icd/release/11/2021-05/mms/1914838622,XM3GA2,,Manidipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/411861255,http://id.who.int/icd/release/11/2021-05/mms/411861255,XM84M5,,Barnidipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/855135319,http://id.who.int/icd/release/11/2021-05/mms/855135319,XM3MV9,,Lercanidipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1760285212,http://id.who.int/icd/release/11/2021-05/mms/1760285212,XM3TF3,,Cilnidipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1117718346,http://id.who.int/icd/release/11/2021-05/mms/1117718346,XM8EW6,,Benidipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/129882307,http://id.who.int/icd/release/11/2021-05/mms/129882307,XM5GS7,,Clevidipine,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/316576353,http://id.who.int/icd/release/11/2021-05/mms/316576353,XM5GX3,,Verapamil,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1096499496,http://id.who.int/icd/release/11/2021-05/mms/1096499496,XM2WH6,,Gallopamil,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1960651115,http://id.who.int/icd/release/11/2021-05/mms/1960651115,XM6GX5,,Mibefradil,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/797241919,http://id.who.int/icd/release/11/2021-05/mms/797241919,XM5K59,,Diltiazem,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/119546921,http://id.who.int/icd/release/11/2021-05/mms/119546921,XM1EL1,,Tiapamil,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1502491740,http://id.who.int/icd/release/11/2021-05/mms/1502491740,XM3BC0,,Oxodipine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/692011102,http://id.who.int/icd/release/11/2021-05/mms/692011102,XM2JS2,,Non-selective Calcium-channel blockers,category,1,FALSE,TRUE,X,browser,iCat,FALSE,2,FALSE,,,,,,
http://id.who.int/icd/entity/1161914218,http://id.who.int/icd/release/11/2021-05/mms/1161914218,XM1LR8,,Bepridil,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/6535393,http://id.who.int/icd/release/11/2021-05/mms/6535393,XM5BR3,,Fendiline,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1111536448,http://id.who.int/icd/release/11/2021-05/mms/1111536448,XM3NU8,,Lidoflazine,category,2,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1235309950,http://id.who.int/icd/release/11/2021-05/mms/1235309950,XM0QK0,,Acetyldigitoxin,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
